global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
80000,0.5281902,1.8963879,,,,,,,,,,,,,,
80500,0.521061,1.7636857,,,,,,,,,,,,,,
81000,0.56539315,1.9523641,,,,,,,,,,,,,,
81338,,,0.6678491830825806,1.3394726514816284,0.6077399849891663,1.6649376153945925,50000.0,0.4856000244617462,2.405643939971924,10000.0,14833.359668016434,15477.779819011688,14833.359668016434,640.5754406452179,0.8834488391876221,0.0
81500,0.5745599,2.0457158,,,,,,,,,,,,,,
82000,0.5639973,1.9007102,,,,,,,,,,,,,,
82500,0.5194619,1.6717172,,,,,,,,,,,,,,
83000,0.5350288,1.7719623,,,,,,,,,,,,,,
83500,0.5294731,1.6400144,,,,,,,,,,,,,,
84000,0.5529766,1.6965789,,,,,,,,,,,,,,
84145,,,0.6775350570678711,1.2906715869903564,0.6220799684524536,1.5991394519805908,50000.0,0.4950000345706939,2.3471944332122803,10000.0,15343.29905319214,16011.31775546074,15343.29905319214,664.0437948703766,0.9118335247039796,0.0
84500,0.59322345,1.862158,,,,,,,,,,,,,,
85000,0.5493646,1.7918258,,,,,,,,,,,,,,
85500,0.5476499,1.8493221,,,,,,,,,,,,,,
86000,0.53772616,1.7290441,,,,,,,,,,,,,,
86500,0.50672585,1.7153814,,,,,,,,,,,,,,
86952,,,0.6671316623687744,1.3346246480941772,0.6101399660110474,1.6558141708374023,50000.0,0.4857000112533569,2.394282341003418,10000.0,15853.323334932327,16544.580283880234,15853.323334932327,687.1493873596191,0.9420502185821532,0.0
87000,0.5579468,1.5691879,,,,,,,,,,,,,,
87500,0.57069284,1.7508153,,,,,,,,,,,,,,
88000,0.5493433,1.7401428,,,,,,,,,,,,,,
88500,0.5736432,1.7525301,,,,,,,,,,,,,,
89000,0.52991444,1.6147484,,,,,,,,,,,,,,
89500,0.5380629,1.7839807,,,,,,,,,,,,,,
89758,,,0.654715359210968,1.392137050628662,0.5983399748802185,1.7241629362106323,50000.0,0.4775000214576721,2.459275245666504,10000.0,16363.312257289886,17077.17719435692,16363.312257289886,709.6218059062958,0.9764280319213868,0.0
90000,0.5289529,1.6445994,,,,,,,,,,,,,,
90500,0.5623264,1.8100936,,,,,,,,,,,,,,
91000,0.51771086,1.5243771,,,,,,,,,,,,,,
91500,0.5517161,1.7178456,,,,,,,,,,,,,,
92000,0.5542412,1.8242496,,,,,,,,,,,,,,
92500,0.502996,1.6462994,,,,,,,,,,,,,,
92563,,,0.7001753449440002,1.1904690265655518,0.6431800127029419,1.5130765438079834,50000.0,0.5164999961853027,2.2567412853240967,10000.0,16873.20974779129,17607.608857393265,16873.20974779129,730.0223150253296,1.0082745552062988,0.0
93000,0.57800764,1.6307611,,,,,,,,,,,,,,
93500,0.5571698,1.8286387,,,,,,,,,,,,,,
94000,0.51498365,1.61404,,,,,,,,,,,,,,
94500,0.5332583,1.5920699,,,,,,,,,,,,,,
95000,0.53551126,1.665689,,,,,,,,,,,,,,
95368,,,0.7003945708274841,1.1815835237503052,0.6406799554824829,1.5170526504516602,50000.0,0.5115000009536743,2.2971582412719727,10000.0,17383.213754177094,18137.716124534607,17383.213754177094,749.993668794632,1.0387895107269287,0.0
95500,0.51986575,1.5284706,,,,,,,,,,,,,,
96000,0.55023974,1.6740993,,,,,,,,,,,,,,
96500,0.5151243,1.553866,,,,,,,,,,,,,,
97000,0.5333176,1.6779945,,,,,,,,,,,,,,
97500,0.56696546,1.561037,,,,,,,,,,,,,,
98000,0.57198393,1.4982927,,,,,,,,,,,,,,
