global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
67000,0.35556862,1.722918,,,,,,,,,,,,,,,,,
67500,0.3421711,1.6865973,,,,,,,,,,,,,,,,,
68000,0.36298704,1.6888034,,,,,,,,,,,,,,,,,
68110,,,0.6591756343841553,1.6740998029708862,33.13587460529193,0.670741856098175,1.5643101930618286,29.0455435321754,3000.0,0.6835512518882751,1.4830164909362793,28.349632841069347,3003.0,26924.032155513763,43286.51839852333,26924.032155513763,16359.599029064178,0.9174084663391112,0.0
68500,0.35819235,1.7188334,,,,,,,,,,,,,,,,,
69000,0.3639313,1.7337203,,,,,,,,,,,,,,,,,
69500,0.35311106,1.6888616,,,,,,,,,,,,,,,,,
70000,0.34655124,1.6696564,,,,,,,,,,,,,,,,,
70238,,,0.6604442000389099,1.6657711267471311,32.65748161790169,0.6725025177001953,1.5626001358032229,29.17193255350609,3000.0,0.6855034828186035,1.4803154468536377,28.66127396683165,3003.0,27764.273996829987,44576.85558485985,27764.273996829987,16809.602218151093,0.9473400115966796,0.0
70500,0.36752057,1.7094156,,,,,,,,,,,,,,,,,
71000,0.3630692,1.720556,,,,,,,,,,,,,,,,,
71500,0.36058098,1.7204297,,,,,,,,,,,,,,,,,
72000,0.36692923,1.7493889,,,,,,,,,,,,,,,,,
72365,,,0.6582271456718445,1.6727216243743896,32.4629981081095,0.6732092499732971,1.5576822757720947,29.288366297309235,3000.0,0.6850502490997314,1.4750444889068604,28.69783471709986,3003.0,28604.286732912064,45882.10397315025,28604.286732912064,17274.74968957901,0.9748327732086182,0.0
72500,0.3706397,1.6941049,,,,,,,,,,,,,,,,,
73000,0.35575852,1.695598,,,,,,,,,,,,,,,,,
73500,0.35917646,1.637294,,,,,,,,,,,,,,,,,
74000,0.36198732,1.6874145,,,,,,,,,,,,,,,,,
74491,,,0.6647081971168518,1.6393332481384275,33.07062489449608,0.673568844795227,1.5542222261428833,29.364483972398364,3000.0,0.6867004036903381,1.4691143035888672,28.94994718739824,3003.0,29444.21555256844,47185.95525050163,29444.21555256844,17738.5762860775,1.00701904296875,0.0
74500,0.36182314,1.7529333,,,,,,,,,,,,,,,,,
75000,0.36606044,1.6682905,,,,,,,,,,,,,,,,,
75500,0.37199837,1.7160248,,,,,,,,,,,,,,,,,
76000,0.3715174,1.7391382,,,,,,,,,,,,,,,,,
76500,0.37173173,1.7423388,,,,,,,,,,,,,,,,,
76617,,,0.6620994210243225,1.6539947986602783,33.31954625742964,0.6737052202224731,1.5505098104476929,29.241776418280704,3000.0,0.6865260601043701,1.4673891067504885,28.681083122730616,3003.0,30284.14289712906,48494.68763375282,30284.14289712906,18207.290071249008,1.0347270965576172,0.0
77000,0.3730424,1.705724,,,,,,,,,,,,,,,,,
77500,0.37479824,1.7243043,,,,,,,,,,,,,,,,,
78000,0.38070872,1.8031871,,,,,,,,,,,,,,,,,
78500,0.37492412,1.7071656,,,,,,,,,,,,,,,,,
